iso_code,continent,location,date,total_cases,new_cases,stringency_index
BLZ,North America,Belize,4/7/2020,30,2,67.59
BLZ,North America,Belize,4/13/2020,14,1,63.89
BLZ,North America,Belize,4/14/2020,18,4,63.89
BLZ,North America,Belize,4/15/2020,18,0,63.89
BLZ,North America,Belize,4/16/2020,18,0,63.89
BLZ,North America,Belize,4/17/2020,18,0,63.89
BLZ,North America,Belize,4/18/2020,18,0,63.89
BLZ,North America,Belize,4/19/2020,18,0,63.89
BLZ,North America,Belize,4/20/2020,18,0,63.89
BLZ,North America,Belize,4/21/2020,18,0,63.89
BLZ,North America,Belize,4/22/2020,18,0,63.89
BLZ,North America,Belize,4/23/2020,18,0,63.89
BLZ,North America,Belize,4/24/2020,18,0,63.89
BLZ,North America,Belize,4/25/2020,18,0,63.89
BLZ,North America,Belize,4/26/2020,18,0,63.89
BLZ,North America,Belize,4/27/2020,18,0,71.3
BLZ,North America,Belize,4/28/2020,18,0,71.3
BLZ,North America,Belize,4/29/2020,18,0,71.3
BLZ,North America,Belize,4/30/2020,18,0,71.3
BLZ,North America,Belize,5/4/2020,4,0,63.89
BLZ,North America,Belize,5/5/2020,18,0,71.3
BLZ,North America,Belize,5/6/2020,18,0,75.93
BLZ,North America,Belize,5/7/2020,30,0,67.59
BLZ,North America,Belize,5/13/2020,18,0,71.3
BLZ,North America,Belize,5/14/2020,18,0,71.3
BLZ,North America,Belize,5/15/2020,18,0,87.96
BLZ,North America,Belize,5/16/2020,18,0,87.96
BLZ,North America,Belize,5/17/2020,18,0,87.96
BLZ,North America,Belize,5/18/2020,18,0,87.96
BLZ,North America,Belize,5/19/2020,18,0,90.74
BLZ,North America,Belize,5/20/2020,18,0,90.74
BLZ,North America,Belize,5/21/2020,18,0,90.74
BLZ,North America,Belize,5/22/2020,18,0,90.74
BLZ,North America,Belize,5/23/2020,18,0,90.74
BLZ,North America,Belize,5/24/2020,18,0,90.74
BLZ,North America,Belize,5/25/2020,18,0,90.74
BLZ,North America,Belize,5/26/2020,18,0,90.74
BLZ,North America,Belize,5/27/2020,18,0,90.74
BLZ,North America,Belize,5/28/2020,18,0,90.74
BLZ,North America,Belize,5/29/2020,18,0,90.74
BLZ,North America,Belize,5/30/2020,18,0,90.74
BLZ,North America,Belize,5/31/2020,18,0,90.74
BLZ,North America,Belize,6/4/2020,5,1,63.89
BLZ,North America,Belize,6/5/2020,18,0,71.3
BLZ,North America,Belize,6/6/2020,18,0,75.93
BLZ,North America,Belize,6/7/2020,30,0,67.59
BLZ,North America,Belize,6/13/2020,20,0,73.15
BLZ,North America,Belize,6/14/2020,20,0,73.15
BLZ,North America,Belize,6/15/2020,21,1,71.3
BLZ,North America,Belize,6/16/2020,21,0,71.3
BLZ,North America,Belize,6/17/2020,21,0,71.3
BLZ,North America,Belize,6/18/2020,22,1,71.3
BLZ,North America,Belize,6/19/2020,22,0,71.3
BLZ,North America,Belize,6/20/2020,22,0,71.3
BLZ,North America,Belize,6/21/2020,22,0,71.3
BLZ,North America,Belize,6/22/2020,22,0,71.3
BLZ,North America,Belize,6/23/2020,23,1,71.3
BLZ,North America,Belize,6/24/2020,23,0,71.3
BLZ,North America,Belize,6/25/2020,23,0,71.3
BLZ,North America,Belize,6/26/2020,23,0,71.3
BLZ,North America,Belize,6/27/2020,24,1,71.3
BLZ,North America,Belize,6/28/2020,24,0,71.3
BLZ,North America,Belize,6/29/2020,24,0,71.3
BLZ,North America,Belize,6/30/2020,24,0,71.3
BEN,Africa,Benin,2/4/2020,13,5,70.83
BEN,Africa,Benin,2/5/2020,90,6,70.83
BEN,Africa,Benin,2/6/2020,243,11,41.67
BEN,Africa,Benin,2/7/2020,1199,0,41.67
BEN,Africa,Benin,3/4/2020,13,0,70.83
BEN,Africa,Benin,3/5/2020,90,0,70.83
BEN,Africa,Benin,3/6/2020,244,1,41.67
BEN,Africa,Benin,3/7/2020,1199,0,41.67
BEN,Africa,Benin,3/17/2020,1,1,27.78
BEN,Africa,Benin,3/18/2020,1,0,27.78
BEN,Africa,Benin,3/19/2020,1,0,27.78
BEN,Africa,Benin,3/20/2020,2,1,27.78
BEN,Africa,Benin,3/21/2020,2,0,27.78
BEN,Africa,Benin,3/22/2020,2,0,27.78
BEN,Africa,Benin,3/23/2020,2,0,27.78
BEN,Africa,Benin,3/24/2020,5,3,27.78
BEN,Africa,Benin,3/25/2020,5,0,27.78
BEN,Africa,Benin,3/26/2020,5,0,27.78
BEN,Africa,Benin,3/27/2020,6,1,27.78
BEN,Africa,Benin,3/28/2020,6,0,27.78
BEN,Africa,Benin,3/29/2020,6,0,27.78
BEN,Africa,Benin,3/30/2020,6,0,70.83
BEN,Africa,Benin,3/31/2020,6,0,70.83
BEN,Africa,Benin,4/4/2020,16,3,70.83
BEN,Africa,Benin,4/5/2020,90,0,70.83
BEN,Africa,Benin,4/6/2020,244,0,41.67
BEN,Africa,Benin,4/7/2020,1199,0,41.67
BEN,Africa,Benin,4/13/2020,35,0,70.83
BEN,Africa,Benin,4/14/2020,35,0,70.83
BEN,Africa,Benin,4/15/2020,35,0,70.83
BEN,Africa,Benin,4/16/2020,35,0,70.83
BEN,Africa,Benin,4/17/2020,37,2,70.83
BEN,Africa,Benin,4/18/2020,37,0,70.83
BEN,Africa,Benin,4/19/2020,37,0,70.83
BEN,Africa,Benin,4/20/2020,37,0,70.83
BEN,Africa,Benin,4/21/2020,54,17,70.83
BEN,Africa,Benin,4/22/2020,54,0,70.83
BEN,Africa,Benin,4/23/2020,54,0,70.83
BEN,Africa,Benin,4/24/2020,58,4,70.83
BEN,Africa,Benin,4/25/2020,58,0,70.83
BEN,Africa,Benin,4/26/2020,58,0,70.83
BEN,Africa,Benin,4/27/2020,64,6,70.83
BEN,Africa,Benin,4/28/2020,64,0,70.83
BEN,Africa,Benin,4/29/2020,64,0,70.83
BEN,Africa,Benin,4/30/2020,69,5,70.83
BEN,Africa,Benin,5/4/2020,16,0,70.83
BEN,Africa,Benin,5/5/2020,96,6,70.83
BEN,Africa,Benin,5/6/2020,261,17,41.67
BEN,Africa,Benin,5/7/2020,1199,0,41.67
BEN,Africa,Benin,5/13/2020,327,8,57.41
BEN,Africa,Benin,5/14/2020,327,0,57.41
BEN,Africa,Benin,5/15/2020,339,12,57.41
BEN,Africa,Benin,5/16/2020,339,0,57.41
BEN,Africa,Benin,5/17/2020,339,0,62.96
BEN,Africa,Benin,5/18/2020,339,0,57.41
BEN,Africa,Benin,5/19/2020,339,0,57.41
BEN,Africa,Benin,5/21/2020,130,0,57.41
BEN,Africa,Benin,5/22/2020,135,5,57.41
BEN,Africa,Benin,5/23/2020,135,0,57.41
BEN,Africa,Benin,5/24/2020,135,0,57.41
BEN,Africa,Benin,5/25/2020,191,56,57.41
BEN,Africa,Benin,5/26/2020,191,0,57.41
BEN,Africa,Benin,5/27/2020,208,17,57.41
BEN,Africa,Benin,5/28/2020,210,2,57.41
BEN,Africa,Benin,5/29/2020,210,0,57.41
BEN,Africa,Benin,5/30/2020,224,14,57.41
BEN,Africa,Benin,5/31/2020,232,8,57.41
BEN,Africa,Benin,6/4/2020,22,6,70.83
BEN,Africa,Benin,6/5/2020,96,0,70.83
BEN,Africa,Benin,6/6/2020,261,0,41.67
BEN,Africa,Benin,6/7/2020,1199,0,41.67
BEN,Africa,Benin,6/13/2020,388,83,41.67
BEN,Africa,Benin,6/14/2020,412,24,41.67
BEN,Africa,Benin,6/15/2020,470,58,41.67
BEN,Africa,Benin,6/16/2020,483,13,41.67
BEN,Africa,Benin,6/17/2020,532,49,41.67
BEN,Africa,Benin,6/18/2020,572,40,41.67
BEN,Africa,Benin,6/19/2020,597,25,41.67
BEN,Africa,Benin,6/20/2020,650,53,41.67
BEN,Africa,Benin,6/21/2020,650,0,41.67
BEN,Africa,Benin,6/22/2020,765,115,41.67
BEN,Africa,Benin,6/23/2020,807,42,41.67
BEN,Africa,Benin,6/24/2020,850,43,41.67
BEN,Africa,Benin,6/25/2020,902,52,41.67
BEN,Africa,Benin,6/26/2020,1017,115,41.67
BEN,Africa,Benin,6/27/2020,1053,36,41.67
BEN,Africa,Benin,6/28/2020,1124,71,41.67
BEN,Africa,Benin,6/29/2020,1149,25,41.67
BEN,Africa,Benin,6/30/2020,1187,38,41.67
BMU,North America,Bermuda,2/4/2020,32,0,51.85
BMU,North America,Bermuda,2/5/2020,114,0,75.93
BMU,North America,Bermuda,2/6/2020,141,1,72.22
BMU,North America,Bermuda,2/7/2020,146,0,48.15
BMU,North America,Bermuda,3/4/2020,35,3,51.85
BMU,North America,Bermuda,3/5/2020,114,0,72.22
BMU,North America,Bermuda,3/6/2020,141,0,72.22
BMU,North America,Bermuda,3/7/2020,146,0,48.15
BMU,North America,Bermuda,3/20/2020,2,2,48.15
BMU,North America,Bermuda,3/21/2020,2,0,48.15
BMU,North America,Bermuda,3/22/2020,2,0,48.15
BMU,North America,Bermuda,3/23/2020,6,4,48.15
BMU,North America,Bermuda,3/24/2020,6,0,48.15
BMU,North America,Bermuda,3/25/2020,6,0,48.15
BMU,North America,Bermuda,3/26/2020,6,0,51.85
BMU,North America,Bermuda,3/27/2020,15,9,51.85
BMU,North America,Bermuda,3/28/2020,17,2,51.85
BMU,North America,Bermuda,3/29/2020,22,5,51.85
BMU,North America,Bermuda,3/30/2020,22,0,51.85
BMU,North America,Bermuda,3/31/2020,27,5,51.85
BMU,North America,Bermuda,4/4/2020,35,0,96.3
BMU,North America,Bermuda,4/5/2020,115,1,72.22
BMU,North America,Bermuda,4/6/2020,141,0,72.22
BMU,North America,Bermuda,4/7/2020,146,0,48.15
BMU,North America,Bermuda,4/13/2020,57,7,96.3
BMU,North America,Bermuda,4/14/2020,57,0,96.3
BMU,North America,Bermuda,4/15/2020,57,0,96.3
BMU,North America,Bermuda,4/16/2020,81,24,96.3
BMU,North America,Bermuda,4/17/2020,83,2,96.3
BMU,North America,Bermuda,4/18/2020,83,0,96.3
BMU,North America,Bermuda,4/19/2020,86,3,96.3
BMU,North America,Bermuda,4/20/2020,86,0,96.3
BMU,North America,Bermuda,4/21/2020,86,0,96.3
BMU,North America,Bermuda,4/22/2020,98,12,96.3
BMU,North America,Bermuda,4/23/2020,99,1,96.3
BMU,North America,Bermuda,4/24/2020,99,0,96.3
BMU,North America,Bermuda,4/25/2020,99,0,96.3
BMU,North America,Bermuda,4/26/2020,99,0,96.3
BMU,North America,Bermuda,4/27/2020,109,10,96.3
BMU,North America,Bermuda,4/28/2020,110,1,96.3
BMU,North America,Bermuda,4/29/2020,110,0,96.3
BMU,North America,Bermuda,4/30/2020,111,1,96.3
BMU,North America,Bermuda,5/4/2020,37,2,96.3
BMU,North America,Bermuda,5/5/2020,115,0,72.22
BMU,North America,Bermuda,5/6/2020,141,0,72.22
BMU,North America,Bermuda,5/7/2020,146,0,48.15
BMU,North America,Bermuda,5/13/2020,121,2,72.22
BMU,North America,Bermuda,5/14/2020,121,0,72.22
BMU,North America,Bermuda,5/15/2020,122,1,72.22
BMU,North America,Bermuda,5/16/2020,123,1,72.22
BMU,North America,Bermuda,5/17/2020,123,0,72.22
BMU,North America,Bermuda,5/18/2020,123,0,72.22
BMU,North America,Bermuda,5/19/2020,125,2,72.22
BMU,North America,Bermuda,5/20/2020,125,0,72.22
BMU,North America,Bermuda,5/21/2020,125,0,72.22
BMU,North America,Bermuda,5/22/2020,125,0,72.22
BMU,North America,Bermuda,5/23/2020,128,3,72.22
BMU,North America,Bermuda,5/24/2020,133,5,72.22
BMU,North America,Bermuda,5/25/2020,133,0,72.22
BMU,North America,Bermuda,5/26/2020,133,0,72.22
BMU,North America,Bermuda,5/27/2020,139,6,72.22
BMU,North America,Bermuda,5/28/2020,139,0,72.22
BMU,North America,Bermuda,5/29/2020,140,1,72.22
BMU,North America,Bermuda,5/30/2020,140,0,72.22
BMU,North America,Bermuda,5/31/2020,140,0,72.22
BMU,North America,Bermuda,6/4/2020,37,0,96.3
BMU,North America,Bermuda,6/5/2020,115,0,72.22
BMU,North America,Bermuda,6/6/2020,141,0,72.22
BMU,North America,Bermuda,6/7/2020,146,0,48.15
BMU,North America,Bermuda,6/13/2020,142,1,62.04
BMU,North America,Bermuda,6/14/2020,144,2,62.04
BMU,North America,Bermuda,6/15/2020,144,0,62.04
BMU,North America,Bermuda,6/16/2020,144,0,62.04
BMU,North America,Bermuda,6/17/2020,144,0,62.04
BMU,North America,Bermuda,6/18/2020,144,0,62.04
BMU,North America,Bermuda,6/19/2020,144,0,62.04
BMU,North America,Bermuda,6/20/2020,146,2,62.04
BMU,North America,Bermuda,6/21/2020,146,0,62.04
BMU,North America,Bermuda,6/22/2020,146,0,62.04
BMU,North America,Bermuda,6/23/2020,146,0,62.04
BMU,North America,Bermuda,6/24/2020,146,0,62.04
BMU,North America,Bermuda,6/25/2020,146,0,62.04
BMU,North America,Bermuda,6/26/2020,146,0,62.04
BMU,North America,Bermuda,6/27/2020,146,0,62.04
BMU,North America,Bermuda,6/28/2020,146,0,62.04
BMU,North America,Bermuda,6/29/2020,146,0,62.04
BMU,North America,Bermuda,6/30/2020,146,0,62.04
BTN,Asia,Bhutan,2/4/2020,5,1,83.33
BTN,Asia,Bhutan,2/5/2020,7,0,83.33
BTN,Asia,Bhutan,2/6/2020,47,4,83.33
BTN,Asia,Bhutan,2/7/2020,77,0,71.3
BTN,Asia,Bhutan,3/4/2020,5,0,83.33
BTN,Asia,Bhutan,3/5/2020,7,0,83.33
BTN,Asia,Bhutan,3/6/2020,47,0,83.33
BTN,Asia,Bhutan,3/7/2020,77,0,71.3
BTN,Asia,Bhutan,3/13/2020,1,0,31.48
BTN,Asia,Bhutan,3/15/2020,1,0,31.48
BTN,Asia,Bhutan,3/17/2020,1,0,31.48
BTN,Asia,Bhutan,3/18/2020,1,0,33.33
BTN,Asia,Bhutan,3/19/2020,1,0,33.33
BTN,Asia,Bhutan,3/20/2020,1,0,33.33
BTN,Asia,Bhutan,3/21/2020,2,1,33.33
BTN,Asia,Bhutan,3/22/2020,2,0,33.33
BTN,Asia,Bhutan,3/23/2020,2,0,38.89
BTN,Asia,Bhutan,3/24/2020,2,0,38.89
BTN,Asia,Bhutan,3/25/2020,2,0,38.89
BTN,Asia,Bhutan,3/26/2020,3,1,42.59
BTN,Asia,Bhutan,3/27/2020,3,0,83.33
BTN,Asia,Bhutan,3/28/2020,3,0,83.33
BTN,Asia,Bhutan,3/29/2020,4,1,83.33
BTN,Asia,Bhutan,3/30/2020,4,0,83.33
BTN,Asia,Bhutan,3/31/2020,4,0,83.33
BTN,Asia,Bhutan,4/4/2020,5,0,83.33
BTN,Asia,Bhutan,4/5/2020,7,0,83.33
BTN,Asia,Bhutan,4/6/2020,47,0,83.33
BTN,Asia,Bhutan,4/7/2020,78,1,71.3
BTN,Asia,Bhutan,4/13/2020,5,0,83.33
BTN,Asia,Bhutan,4/14/2020,5,0,83.33
BTN,Asia,Bhutan,4/15/2020,5,0,83.33
BTN,Asia,Bhutan,4/16/2020,5,0,83.33
BTN,Asia,Bhutan,4/17/2020,5,0,83.33
BTN,Asia,Bhutan,4/18/2020,5,0,83.33
BTN,Asia,Bhutan,4/19/2020,5,0,83.33
BTN,Asia,Bhutan,4/20/2020,5,0,83.33
BTN,Asia,Bhutan,4/21/2020,6,1,83.33
BTN,Asia,Bhutan,4/22/2020,6,0,83.33
BTN,Asia,Bhutan,4/23/2020,7,1,83.33
BTN,Asia,Bhutan,4/24/2020,7,0,83.33
BTN,Asia,Bhutan,4/25/2020,7,0,83.33
BTN,Asia,Bhutan,4/26/2020,7,0,83.33
BTN,Asia,Bhutan,4/27/2020,7,0,83.33
BTN,Asia,Bhutan,4/28/2020,7,0,83.33
BTN,Asia,Bhutan,4/29/2020,7,0,83.33
BTN,Asia,Bhutan,4/30/2020,7,0,83.33
BTN,Asia,Bhutan,5/4/2020,5,0,83.33
BTN,Asia,Bhutan,5/5/2020,7,0,83.33
BTN,Asia,Bhutan,5/6/2020,48,1,83.33
BTN,Asia,Bhutan,5/7/2020,78,0,71.3
BTN,Asia,Bhutan,5/13/2020,11,0,83.33
BTN,Asia,Bhutan,5/14/2020,15,4,83.33
BTN,Asia,Bhutan,5/15/2020,20,5,83.33
BTN,Asia,Bhutan,5/16/2020,21,1,83.33
BTN,Asia,Bhutan,5/17/2020,21,0,83.33
BTN,Asia,Bhutan,5/18/2020,21,0,83.33
BTN,Asia,Bhutan,5/19/2020,21,0,83.33
BTN,Asia,Bhutan,5/20/2020,21,0,83.33
BTN,Asia,Bhutan,5/21/2020,21,0,83.33
BTN,Asia,Bhutan,5/22/2020,21,0,83.33
BTN,Asia,Bhutan,5/23/2020,24,3,83.33
BTN,Asia,Bhutan,5/24/2020,24,0,83.33
BTN,Asia,Bhutan,5/25/2020,27,3,83.33
BTN,Asia,Bhutan,5/26/2020,27,0,83.33
BTN,Asia,Bhutan,5/27/2020,27,0,83.33
BTN,Asia,Bhutan,5/28/2020,28,1,83.33
BTN,Asia,Bhutan,5/29/2020,31,3,83.33
BTN,Asia,Bhutan,5/30/2020,33,2,83.33
BTN,Asia,Bhutan,5/31/2020,43,10,83.33
BTN,Asia,Bhutan,6/3/2020,1,1,31.48
BTN,Asia,Bhutan,6/4/2020,5,0,83.33
BTN,Asia,Bhutan,6/5/2020,7,0,83.33
BTN,Asia,Bhutan,6/6/2020,48,0,83.33
BTN,Asia,Bhutan,6/7/2020,80,2,71.3
BTN,Asia,Bhutan,6/13/2020,62,0,83.33
BTN,Asia,Bhutan,6/14/2020,66,4,83.33
BTN,Asia,Bhutan,6/15/2020,66,0,83.33
BTN,Asia,Bhutan,6/16/2020,67,1,83.33
BTN,Asia,Bhutan,6/17/2020,67,0,83.33
BTN,Asia,Bhutan,6/18/2020,67,0,83.33
BTN,Asia,Bhutan,6/19/2020,67,0,83.33
BTN,Asia,Bhutan,6/20/2020,68,1,83.33
BTN,Asia,Bhutan,6/21/2020,68,0,83.33
BTN,Asia,Bhutan,6/22/2020,68,0,83.33
BTN,Asia,Bhutan,6/23/2020,69,1,83.33
BTN,Asia,Bhutan,6/24/2020,70,1,83.33
BTN,Asia,Bhutan,6/25/2020,70,0,83.33
BTN,Asia,Bhutan,6/26/2020,70,0,83.33
BTN,Asia,Bhutan,6/27/2020,75,5,83.33
BTN,Asia,Bhutan,6/28/2020,76,1,83.33
BTN,Asia,Bhutan,6/29/2020,76,0,83.33
BTN,Asia,Bhutan,6/30/2020,77,1,83.33
BOL,South America,Bolivia,2/4/2020,123,8,96.3
BOL,South America,Bolivia,2/5/2020,1229,62,96.3
BOL,South America,Bolivia,2/6/2020,10531,549,85.19
BOL,South America,Bolivia,2/7/2020,34227,1008,89.81
BOL,South America,Bolivia,3/4/2020,132,9,96.3
BOL,South America,Bolivia,3/5/2020,1470,241,96.3
BOL,South America,Bolivia,3/6/2020,10991,460,85.19
BOL,South America,Bolivia,3/7/2020,35528,1301,89.81
BOL,South America,Bolivia,3/13/2020,3,1,41.67
BOL,South America,Bolivia,3/14/2020,10,7,44.44
BOL,South America,Bolivia,3/15/2020,10,0,44.44
BOL,South America,Bolivia,3/17/2020,11,1,68.52
BOL,South America,Bolivia,3/18/2020,12,1,75
BOL,South America,Bolivia,3/19/2020,12,0,72.22
BOL,South America,Bolivia,3/20/2020,15,3,72.22
BOL,South America,Bolivia,3/21/2020,19,4,83.33
BOL,South America,Bolivia,3/22/2020,20,1,93.52
BOL,South America,Bolivia,3/23/2020,27,7,93.52
BOL,South America,Bolivia,3/24/2020,28,1,93.52
BOL,South America,Bolivia,3/25/2020,32,4,93.52
BOL,South America,Bolivia,3/26/2020,39,7,93.52
BOL,South America,Bolivia,3/27/2020,61,22,93.52
BOL,South America,Bolivia,3/28/2020,74,13,93.52
BOL,South America,Bolivia,3/29/2020,81,7,93.52
BOL,South America,Bolivia,3/30/2020,96,15,93.52
BOL,South America,Bolivia,3/31/2020,107,11,96.3
BOL,South America,Bolivia,4/4/2020,139,7,96.3
BOL,South America,Bolivia,4/5/2020,1594,124,96.3
BOL,South America,Bolivia,4/6/2020,11638,647,85.19
BOL,South America,Bolivia,4/7/2020,36818,1290,89.81
BOL,South America,Bolivia,4/13/2020,330,30,96.3
BOL,South America,Bolivia,4/14/2020,354,24,96.3
BOL,South America,Bolivia,4/15/2020,397,43,96.3
BOL,South America,Bolivia,4/16/2020,441,44,96.3
BOL,South America,Bolivia,4/17/2020,465,24,96.3
BOL,South America,Bolivia,4/18/2020,493,28,96.3
BOL,South America,Bolivia,4/19/2020,520,27,96.3
BOL,South America,Bolivia,4/20/2020,564,44,96.3
BOL,South America,Bolivia,4/21/2020,598,34,96.3
BOL,South America,Bolivia,4/22/2020,609,11,96.3
BOL,South America,Bolivia,4/23/2020,672,63,96.3
BOL,South America,Bolivia,4/24/2020,703,31,96.3
BOL,South America,Bolivia,4/25/2020,807,104,96.3
BOL,South America,Bolivia,4/26/2020,866,59,96.3
BOL,South America,Bolivia,4/27/2020,950,84,96.3
BOL,South America,Bolivia,4/28/2020,1014,64,96.3
BOL,South America,Bolivia,4/29/2020,1053,39,96.3
BOL,South America,Bolivia,4/30/2020,1110,57,96.3
BOL,South America,Bolivia,5/4/2020,157,18,96.3
BOL,South America,Bolivia,5/5/2020,1681,87,96.3
BOL,South America,Bolivia,5/6/2020,12245,607,85.19
BOL,South America,Bolivia,5/7/2020,38071,1253,89.81
BOL,South America,Bolivia,5/13/2020,2964,133,96.3
BOL,South America,Bolivia,5/14/2020,3148,184,96.3
BOL,South America,Bolivia,5/15/2020,3372,224,96.3
BOL,South America,Bolivia,5/16/2020,3577,205,96.3
BOL,South America,Bolivia,5/17/2020,3826,249,96.3
BOL,South America,Bolivia,5/18/2020,4088,262,96.3
BOL,South America,Bolivia,5/19/2020,4263,175,96.3
BOL,South America,Bolivia,5/20/2020,4481,218,96.3
BOL,South America,Bolivia,5/21/2020,4919,438,96.3
BOL,South America,Bolivia,5/22/2020,5187,268,96.3
BOL,South America,Bolivia,5/23/2020,5579,392,96.3
BOL,South America,Bolivia,5/24/2020,5915,336,96.3
BOL,South America,Bolivia,5/25/2020,6263,348,93.52
BOL,South America,Bolivia,5/26/2020,6660,397,93.52
BOL,South America,Bolivia,5/27/2020,7136,476,93.52
BOL,South America,Bolivia,5/28/2020,7768,632,93.52
BOL,South America,Bolivia,5/29/2020,8387,619,93.52
BOL,South America,Bolivia,5/30/2020,8731,344,93.52
BOL,South America,Bolivia,5/31/2020,9592,861,93.52
BOL,South America,Bolivia,6/4/2020,183,26,96.3
BOL,South America,Bolivia,6/5/2020,1802,121,96.3
BOL,South America,Bolivia,6/6/2020,12728,483,85.19
BOL,South America,Bolivia,6/7/2020,39297,1226,89.81
BOL,South America,Bolivia,6/13/2020,16929,764,85.19
BOL,South America,Bolivia,6/14/2020,17842,913,85.19
BOL,South America,Bolivia,6/15/2020,18459,617,85.19
BOL,South America,Bolivia,6/16/2020,19073,614,85.19
BOL,South America,Bolivia,6/17/2020,19883,810,85.19
BOL,South America,Bolivia,6/18/2020,20685,802,85.19
BOL,South America,Bolivia,6/19/2020,21499,814,85.19
BOL,South America,Bolivia,6/20/2020,22476,977,87.04
BOL,South America,Bolivia,6/21/2020,23512,1036,87.04
BOL,South America,Bolivia,6/22/2020,24388,876,87.04
BOL,South America,Bolivia,6/23/2020,25493,1105,87.04
BOL,South America,Bolivia,6/24/2020,26389,896,85.19
BOL,South America,Bolivia,6/25/2020,27487,1098,85.19
BOL,South America,Bolivia,6/26/2020,28503,1016,89.81
BOL,South America,Bolivia,6/27/2020,29423,920,89.81
BOL,South America,Bolivia,6/28/2020,30676,1253,89.81
BOL,South America,Bolivia,6/29/2020,31524,848,89.81
BOL,South America,Bolivia,6/30/2020,32125,601,89.81
BES,North America,Bonaire Sint Eustatius and Saba,2/4/2020,2,2,
BES,North America,Bonaire Sint Eustatius and Saba,2/5/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,2/6/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,2/7/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,3/4/2020,2,0,
BES,North America,Bonaire Sint Eustatius and Saba,3/5/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,3/6/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,3/7/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/4/2020,2,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/5/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/6/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/7/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/13/2020,3,1,
BES,North America,Bonaire Sint Eustatius and Saba,4/14/2020,4,1,
BES,North America,Bonaire Sint Eustatius and Saba,4/15/2020,4,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/16/2020,4,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/17/2020,4,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/18/2020,4,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/19/2020,4,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/20/2020,5,1,
BES,North America,Bonaire Sint Eustatius and Saba,4/21/2020,5,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/22/2020,6,1,
BES,North America,Bonaire Sint Eustatius and Saba,4/23/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/24/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/25/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/26/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/27/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/28/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/29/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,4/30/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/4/2020,2,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/5/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/6/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/7/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/13/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/14/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/15/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/16/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/17/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/18/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/19/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/20/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/21/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/22/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/23/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/24/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/25/2020,7,1,
BES,North America,Bonaire Sint Eustatius and Saba,5/26/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/27/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/28/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/29/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/30/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,5/31/2020,7,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/4/2020,2,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/5/2020,6,0,
BES,North America,Bonaire Sint Eustatius and Saba,6/6/2020,7,0,
